cityName,comment,confirmedCount,confirmedCountRank,confirmedIncr,continents,countryFullName,countryShortCode,countryType,createTime,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,deadCount,deadCountRank,deadIncr,deadRate,deadRateRank,id,incrVo,locationId,modifyTime,operator,provinceId,provinceName,provinceShortName,showRank,sort,statisticsData,suspectedCount,tags
,,4878,93.0,0,非洲,The Republic of Djibouti,DJI,2,2020-07-10 00:09:30,3324,0,1499,0,55,101.0,0,1.12,139.0,4370816.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",985002,2020-07-10 00:09:30,yehao,10,吉布提,,True,0.0,https://file1.dxycdn.com/2020/0320/252/3403052105069099844-135.json,0,
,,1790,119.0,0,非洲,Guinea-Bissau,GBN,2,2020-07-10 00:09:30,317,0,1448,0,25,127.0,0,1.39,126.0,4370872.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982008,2020-07-10 00:09:30,yehao,10,几内亚比绍,,True,0.0,https://file1.dxycdn.com/2020/0326/097/3404165384214532726-135.json,0,
,,18418,58.0,0,欧洲,Austria,AUT,2,2020-07-10 00:09:29,16348,0,1364,0,706,44.0,0,3.83,57.0,4370308.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",963001,2020-07-10 00:09:29,yehao,10,奥地利,,True,0.0,https://file1.dxycdn.com/2020/0315/012/3402160532135229192-135.json,0,
,,6364,84.0,0,亚洲,Tajikistan,TJK,2,2020-07-10 00:09:30,5011,0,1299,0,54,102.0,0,0.84,147.0,4370927.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",954003,2020-07-10 00:09:30,yehao,10,塔吉克斯坦,,True,0.0,https://file1.dxycdn.com/2020/0501/373/3410844925943033518-135.json,0,
,,8886,72.0,0,大洋洲,Australia,AUS,2,2020-07-10 00:09:29,7487,67,1293,-67,106,87.0,0,1.19,138.0,4370258.0,"{'currentConfirmedIncr': -67, 'confirmedIncr': 0, 'curedIncr': 67, 'deadIncr': 0}",990001,2020-07-10 00:09:29,yehao,10,澳大利亚,,True,0.0,https://file1.dxycdn.com/2020/0315/646/3402160532135406038-135.json,0,
,,1821,118.0,64,非洲,Congo,COG,2,2020-07-10 00:09:30,525,39,1249,22,47,108.0,3,2.58,84.0,4370768.0,"{'currentConfirmedIncr': 22, 'confirmedIncr': 64, 'curedIncr': 39, 'deadIncr': 3}",0,2020-07-10 00:09:30,yehao,10,刚果（布）,,True,0.0,https://file1.dxycdn.com/2020/0317/267/3402535566531994221-135.json,0,
,,1499,123.0,0,非洲,Cabo Verde,CPV,2,2020-07-10 00:09:30,266,0,1215,0,18,138.0,0,1.20,137.0,4370852.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982017,2020-07-10 00:09:30,yehao,10,佛得角,,True,0.0,https://file1.dxycdn.com/2020/0322/642/3403423200980799173-135.json,0,
,,13244,64.0,0,亚洲,Republic of Korea,KOR,2,2020-07-10 00:09:29,11759,0,1200,0,285,62.0,0,2.15,97.0,4370254.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",951004,2020-07-10 00:09:29,yehao,7,韩国,,True,0.0,https://file1.dxycdn.com/2020/0315/779/3402160514955536234-135.json,0,
,,5636,88.0,0,非洲,Guinea,GIN,2,2020-07-10 00:09:29,4522,0,1068,0,46,110.0,0,0.81,148.0,4370759.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,几内亚,,True,0.0,https://file1.dxycdn.com/2020/0315/931/3402176481496577677-135.json,0,
,,3416,99.0,91,欧洲,Croatia,HRV,2,2020-07-10 00:09:29,2323,46,978,44,115,83.0,1,3.36,67.0,4370305.0,"{'currentConfirmedIncr': 44, 'confirmedIncr': 91, 'curedIncr': 46, 'deadIncr': 1}",965005,2020-07-10 00:09:29,yehao,10,克罗地亚,,True,0.0,https://file1.dxycdn.com/2020/0315/154/3402160527840438555-135.json,0,
,,1285,125.0,0,非洲,Benin,BEN,2,2020-07-10 00:09:30,306,0,956,0,23,130.0,0,1.78,115.0,4370788.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982001,2020-07-10 00:09:30,yehao,10,贝宁,,True,0.0,https://file1.dxycdn.com/2020/0318/520/3402666775635300664-135.json,0,
,,4210,95.0,0,欧洲,Hungary,HUN,2,2020-07-10 00:09:29,2685,0,936,0,589,50.0,0,13.99,6.0,4370494.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",963004,2020-07-10 00:09:29,yehao,10,匈牙利,,True,0.0,https://file1.dxycdn.com/2020/0315/954/3402160538577857255-135.json,0,
,,1182,128.0,0,非洲,Libya,LBY,2,2020-07-10 00:09:30,261,0,886,0,35,119.0,0,2.96,71.0,4370873.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",981003,2020-07-10 00:09:30,yehao,10,利比亚,,True,0.0,https://file1.dxycdn.com/2020/0326/463/3404165384214532747-135.json,0,
,,873,143.0,0,非洲,Chad,TCD,2,2020-07-10 00:09:30,0,0,799,0,74,95.0,0,8.47,13.0,4370845.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982003,2020-07-10 00:09:30,yehao,10,乍得,,True,0.0,https://file1.dxycdn.com/2020/0321/223/3403237656245986105-135.json,0,
,,2348,108.0,0,非洲,Mali,MLI,2,2020-07-10 00:09:30,1502,0,727,0,119,81.0,0,5.06,37.0,4370871.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982010,2020-07-10 00:09:30,yehao,10,马里,,True,0.0,https://file1.dxycdn.com/2020/0326/954/3404165384214532716-135.json,0,
,,737,145.0,0,北美洲,Jamaica,JAM,2,2020-07-10 00:09:29,0,0,727,0,10,154.0,0,1.35,128.0,4370647.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",974009,2020-07-10 00:09:29,yehao,10,牙买加,,True,0.0,https://file1.dxycdn.com/2020/0315/250/3402160540725341015-135.json,0,
,,1071,133.0,0,非洲,Mozambique,MOZ,2,2020-07-10 00:09:30,337,0,726,0,8,161.0,0,0.74,151.0,4370856.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984008,2020-07-10 00:09:30,yehao,10,莫桑比克,,True,0.0,https://file1.dxycdn.com/2020/0323/163/3403608739272894850-135.json,0,
,,1844,117.0,0,欧洲,Lithuania,LTU,2,2020-07-10 00:09:29,1049,0,716,0,79,93.0,0,4.28,48.0,4370319.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",964004,2020-07-10 00:09:29,yehao,10,立陶宛,,True,0.0,https://file1.dxycdn.com/2020/0315/774/3402160536430196722-135.json,0,
,,4603,94.0,0,欧洲,Luxembourg,LUX,2,2020-07-10 00:09:29,3789,0,704,0,110,86.0,0,2.38,90.0,4370364.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",961004,2020-07-10 00:09:29,yehao,10,卢森堡,,True,0.0,https://file1.dxycdn.com/2020/0315/943/3402160538577857289-135.json,0,
,,1056,134.0,0,非洲,Swaziland,SWZ,2,2020-07-10 00:09:29,347,0,695,0,14,145.0,0,1.32,131.0,4370761.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984010,2020-07-10 00:09:29,yehao,10,斯威士兰,,True,0.0,https://file1.dxycdn.com/2020/0316/269/3402290530057731261-135.json,0,
,,885,142.0,0,非洲,Zimbabwe,ZWE,2,2020-07-10 00:09:30,206,0,670,0,9,158.0,0,1.01,141.0,4370844.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984013,2020-07-10 00:09:30,yehao,10,津巴布韦,,True,0.0,https://file1.dxycdn.com/2020/0321/166/3403237654098502435-135.json,0,
,,713,146.0,0,欧洲,San Marino,SMR,2,2020-07-10 00:09:29,2,0,669,0,42,112.0,0,5.89,26.0,4370366.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",965012,2020-07-10 00:09:29,yehao,10,圣马力诺,,True,0.0,https://file1.dxycdn.com/2020/0315/846/3402160508513085010-135.json,0,
,,1995,112.0,0,欧洲,Estonia,EST,2,2020-07-10 00:09:29,1275,0,651,0,69,96.0,0,3.45,66.0,4370313.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",964002,2020-07-10 00:09:29,yehao,10,爱沙尼亚,,True,0.0,https://file1.dxycdn.com/2020/0315/704/3402160514955359338-135.json,0,
,,2081,111.0,0,亚洲,Sri Lanka,LKA,2,2020-07-10 00:09:29,1421,0,649,0,11,152.0,0,0.52,160.0,4370262.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",953007,2020-07-10 00:09:29,yehao,10,斯里兰卡,,True,0.0,https://file1.dxycdn.com/2020/0315/984/3402160532135406053-135.json,0,
,,1134,131.0,0,欧洲,Latvia,LVA,2,2020-07-10 00:09:29,464,0,640,0,30,122.0,0,2.64,82.0,4370442.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",964003,2020-07-10 00:09:29,yehao,10,拉脱维亚,,True,0.0,https://file1.dxycdn.com/2020/0315/786/3402160540725164137-135.json,0,
,,1307,124.0,0,亚洲,The Republic of Yemen,YEM,2,2020-07-10 00:09:30,350,0,608,0,349,58.0,0,26.70,1.0,4370924.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,也门共和国,,True,0.0,https://file1.dxycdn.com/2020/0411/999/3407134067757035603-135.json,0,
,,1172,129.0,0,非洲,Rwanda,RWA,2,2020-07-10 00:09:29,595,0,574,0,3,167.0,0,0.25,171.0,4370758.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",985006,2020-07-10 00:09:29,yehao,10,卢旺达,,True,0.0,https://file1.dxycdn.com/2020/0317/028/3402535588007034113-135.json,0,
,,907,141.0,0,欧洲,Montenegro,MNE,2,2020-07-10 00:09:30,320,0,570,0,17,139.0,0,1.87,108.0,4370784.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",965018,2020-07-10 00:09:30,yehao,10,黑山,,True,0.0,https://file1.dxycdn.com/2020/0319/169/3402840835627670611-135.json,0,
,,593,152.0,0,非洲,Namibia,NAM,2,2020-07-10 00:09:29,25,0,568,0,0,175.0,0,0.00,175.0,4370756.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984009,2020-07-10 00:09:29,yehao,10,纳米比亚,,True,0.0,https://file1.dxycdn.com/2020/0316/301/3402290562270397787-135.json,0,
,,1907,113.0,0,亚洲,Lebanon,LBN,2,2020-07-10 00:09:29,1304,0,567,0,36,116.0,0,1.88,107.0,4370299.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",955012,2020-07-10 00:09:29,yehao,10,黎巴嫩,,True,0.0,https://file1.dxycdn.com/2020/0315/735/3402160529987745467-135.json,0,
,,689,149.0,0,非洲,Togo,TGO,2,2020-07-10 00:09:29,107,0,567,0,15,142.0,0,2.17,95.0,4370517.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982016,2020-07-10 00:09:29,yehao,10,多哥,,True,0.0,https://file1.dxycdn.com/2020/0315/916/3402160508512908168-135.json,0,
,,85441,23.0,75,亚洲,China,CHN,2,,80240,48,553,27,4648,21.0,0,5.44,30.0,,"{'currentConfirmedIncr': 27, 'confirmedIncr': 75, 'curedIncr': 48, 'deadIncr': 0}",951001,,,999,中国,,True,,https://file1.dxycdn.com/2020/0709/913/9800076890111463243-135.json,0,
,,551,153.0,0,非洲,Réunion,REU,2,2020-07-10 00:09:30,0,0,548,0,3,167.0,0,0.54,158.0,4370782.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,留尼旺,,True,0.0,https://file1.dxycdn.com/2020/0315/016/3402160527840261639-135.json,0,
,,8936,71.0,0,欧洲,Norway,NOR,2,2020-07-10 00:09:29,8138,0,547,0,251,66.0,0,2.80,74.0,4370315.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",962004,2020-07-10 00:09:29,yehao,10,挪威,,True,0.0,https://file1.dxycdn.com/2020/0315/616/3402160534282889764-135.json,0,
,,917,140.0,0,非洲,Liberia,LBR,2,2020-07-10 00:09:30,335,0,541,0,41,114.0,0,4.47,46.0,4370783.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982009,2020-07-10 00:09:30,yehao,10,利比里亚,,True,0.0,https://file1.dxycdn.com/2020/0318/852/3402666792815603107-135.json,0,
,,1572,122.0,0,非洲,Sierra Leone,SLE,2,2020-07-10 00:09:30,999,0,510,0,63,99.0,0,4.00,55.0,4370897.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982015,2020-07-10 00:09:30,yehao,10,塞拉利昂,,True,0.0,https://file1.dxycdn.com/2020/0401/884/3405278646179898786-135.json,0,
,,712,147.0,0,非洲,São Tomé and Príncipe,STP,2,2020-07-10 00:09:30,219,0,480,0,13,148.0,0,1.82,111.0,4370905.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",983007,2020-07-10 00:09:30,yehao,10,圣多美和普林西比,,True,0.0,https://file1.dxycdn.com/2020/0407/502/3406391893113208137-135.json,0,
,,1005,135.0,0,亚洲,Cyprus,CYP,2,2020-07-10 00:09:29,504,0,475,0,26,125.0,0,2.58,84.0,4370527.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",955005,2020-07-10 00:09:29,yehao,10,塞浦路斯,,True,0.0,https://file1.dxycdn.com/2020/0315/686/3402160529987745486-135.json,0,
,,634,151.0,0,南美洲,Suriname,SUR,2,2020-07-10 00:09:29,154,0,465,0,15,142.0,0,2.36,91.0,4370753.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",973010,2020-07-10 00:09:29,yehao,10,苏里南,,True,0.0,https://file1.dxycdn.com/2020/0317/931/3402535553647091547-135.json,0,
,,25538,51.0,0,欧洲,Ireland,IRL,2,2020-07-10 00:09:29,23349,0,446,0,1743,30.0,0,6.82,18.0,4370363.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",961003,2020-07-10 00:09:29,yehao,10,爱尔兰,,True,0.0,https://file1.dxycdn.com/2020/0315/153/3402160510660568721-135.json,0,
,,1895,114.0,0,非洲,The Republic of Zambia,ZMB,2,2020-07-10 00:09:30,1412,0,441,0,42,112.0,0,2.21,94.0,4370811.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,赞比亚共和国,,True,0.0,https://file1.dxycdn.com/2020/0320/325/3403052105068803842-135.json,0,
,,2501,106.0,0,亚洲,Maldives,MDV,2,2020-07-10 00:09:29,2049,0,440,0,12,151.0,0,0.47,163.0,4370519.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",953004,2020-07-10 00:09:29,yehao,10,马尔代夫,,True,0.0,https://file1.dxycdn.com/2020/0315/023/3402160529987922354-135.json,0,
,,7265,81.0,0,欧洲,Finland,FIN,2,2020-07-10 00:09:29,6600,0,336,0,329,60.0,0,4.52,45.0,4370265.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",962002,2020-07-10 00:09:29,yehao,10,芬兰,,True,0.0,https://file1.dxycdn.com/2020/0315/473/3402160538577857276-135.json,0,
,,855,144.0,0,欧洲,Andorra,AND,2,2020-07-10 00:09:29,472,0,331,0,52,104.0,0,6.08,23.0,4370372.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",965002,2020-07-10 00:09:29,yehao,10,安道尔,,True,0.0,https://file1.dxycdn.com/2020/0315/231/3402160534282712957-135.json,0,
,,1169,130.0,0,亚洲,Jordan,JOR,2,2020-07-10 00:09:29,830,0,329,0,10,154.0,0,0.85,146.0,4370400.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",955010,2020-07-10 00:09:29,yehao,10,约旦,,True,0.0,https://file1.dxycdn.com/2020/0315/225/3402160532135229235-135.json,0,
,,509,154.0,0,非洲,Tanzania,TZA,2,2020-07-10 00:09:30,167,0,321,0,21,134.0,0,4.12,52.0,4370776.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",985009,2020-07-10 00:09:30,yehao,10,坦桑尼亚,,True,0.0,https://file1.dxycdn.com/2020/0318/094/3402666782077751781-135.json,0,
,,372,156.0,0,亚洲,Syrian ArabRepublic,SYR,2,2020-07-10 00:09:30,41,0,317,0,14,145.0,0,3.76,59.0,4370862.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",955017,2020-07-10 00:09:30,yehao,10,叙利亚,,True,0.0,https://file1.dxycdn.com/2020/0324/270/3403794290450024898-135.json,0,
,,314,162.0,0,非洲,Botswana,BWA,2,2020-07-10 00:09:30,0,0,313,0,1,172.0,0,0.31,170.0,4370895.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984002,2020-07-10 00:09:30,yehao,10,博茨瓦纳,,True,0.0,https://file1.dxycdn.com/2020/0331/161/3405093116477911447-135.json,0,
,,336,159.0,0,欧洲,Isle of Man,Mann,2,2020-07-10 00:09:30,0,0,312,0,24,128.0,0,7.14,17.0,4370842.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,马恩岛,,True,0.0,https://file1.dxycdn.com/2020/0321/575/3403237654098502377-135.json,0,
,,313,163.0,0,非洲,Union des Comores,COM,2,2020-07-10 00:09:30,0,0,306,0,7,163.0,0,2.23,93.0,4370926.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984003,2020-07-10 00:09:30,yehao,10,科摩罗,,True,0.0,https://file1.dxycdn.com/2020/0501/394/3410844925943328054-135.json,0,
,,673,150.0,0,欧洲,Malta,MLT,2,2020-07-10 00:09:29,367,0,297,0,9,158.0,0,1.33,129.0,4370521.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",965019,2020-07-10 00:09:29,yehao,10,马耳他,,True,0.0,https://file1.dxycdn.com/2020/0315/267/3402160529987922302-135.json,0,
,,325,160.0,0,欧洲,Jersey,JE,2,2020-07-10 00:09:29,0,0,294,0,31,121.0,0,9.53,11.0,4370755.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,泽西岛,,True,0.0,https://file1.dxycdn.com/2020/0317/433/3402535555794575318-135.json,0,
,,1094,132.0,0,非洲,Niger,NER,2,2020-07-10 00:09:30,734,0,292,0,68,97.0,0,6.21,21.0,4370818.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",982011,2020-07-10 00:09:30,yehao,10,尼日尔,,True,0.0,https://file1.dxycdn.com/2020/0320/550/3403052105068803906-135.json,0,
,,295,164.0,0,大洋洲,Guam,GU,2,2020-07-10 00:09:30,0,0,290,0,5,166.0,0,1.69,119.0,4370786.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,关岛,,True,0.0,https://file1.dxycdn.com/2020/0318/489/3402666812142956769-135.json,0,
,,386,155.0,0,非洲,Angola,AGO,2,2020-07-10 00:09:30,81,0,284,0,21,134.0,0,5.44,30.0,4370849.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",984001,2020-07-10 00:09:30,yehao,10,安哥拉,,True,0.0,https://file1.dxycdn.com/2020/0322/522/3403423200980799144-135.json,0,
,,1767,120.0,0,欧洲,Slovakia,SVK,2,2020-07-10 00:09:29,1466,0,273,0,28,124.0,0,1.58,123.0,4370520.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",963007,2020-07-10 00:09:29,yehao,10,斯洛伐克,,True,0.0,https://file1.dxycdn.com/2020/0315/353/3402160510660391916-135.json,0,
,,1739,121.0,0,欧洲,Slovenia,SVN,2,2020-07-10 00:09:29,1384,0,244,0,111,85.0,0,6.38,19.0,4370495.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",965014,2020-07-10 00:09:29,yehao,10,斯洛文尼亚,,True,0.0,https://file1.dxycdn.com/2020/0315/527/3402160510660391945-135.json,0,
,,963,138.0,0,亚洲,Georgia,GEO,2,2020-07-10 00:09:29,704,0,244,0,15,142.0,0,1.55,124.0,4370371.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",955006,2020-07-10 00:09:29,yehao,10,格鲁吉亚,,True,0.0,https://file1.dxycdn.com/2020/0315/126/3402160506365424445-135.json,0,
,,252,166.0,0,欧洲,Guernsey,GG,2,2020-07-10 00:09:29,0,0,239,0,13,148.0,0,5.15,36.0,4370745.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,根西岛,,True,0.0,https://file1.dxycdn.com/2020/0317/462/3402535605186702216-135.json,0,
,,8674,75.0,0,亚洲,Malaysia,MYS,2,2020-07-10 00:09:29,8318,0,235,0,121,79.0,0,1.39,126.0,4370251.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",952007,2020-07-10 00:09:29,yehao,4,马来西亚,,True,0.0,https://file1.dxycdn.com/2020/0315/777/3402160506365601260-135.json,0,
,,278,165.0,0,南美洲,Guyana,GUY,2,2020-07-10 00:09:29,27,0,235,0,16,140.0,0,5.75,27.0,4370651.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",973007,2020-07-10 00:09:29,yehao,10,圭亚那,,True,0.0,https://file1.dxycdn.com/2020/0315/264/3402160506365424412-135.json,0,
,,249,167.0,0,北美洲,Martinique,MTQ,2,2020-07-10 00:09:29,0,0,235,0,14,145.0,0,5.62,29.0,4370741.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,马提尼克,,True,0.0,https://file1.dxycdn.com/2020/0315/454/3402160527840438534-135.json,0,
,,225,168.0,0,亚洲,Mongolia,MNG,2,2020-07-10 00:09:29,24,0,201,0,0,175.0,0,0.00,175.0,4370568.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,蒙古,,True,0.0,https://file1.dxycdn.com/2020/0315/947/3402160536430373542-135.json,0,
,,201,170.0,0,北美洲,Cayman Islands,CYM,2,2020-07-10 00:09:30,0,0,199,0,2,171.0,0,0.99,142.0,4370771.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,开曼群岛,,True,0.0,https://file1.dxycdn.com/2020/0317/570/3402535585859348238-135.json,0,
,,188,172.0,0,欧洲,Faroe Islands,FO,2,2020-07-10 00:09:29,0,0,188,0,0,175.0,0,0.00,175.0,4370743.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,法罗群岛,,True,0.0,https://file1.dxycdn.com/2020/0315/071/3402160536430196701-135.json,0,
,,191,171.0,0,非洲,The Republic of Burundi,BDI,2,2020-07-10 00:09:30,4,0,186,0,1,172.0,0,0.52,160.0,4370898.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,布隆迪共和国,,True,0.0,https://file1.dxycdn.com/2020/0401/018/3405278646179898791-135.json,0,
,,179,174.0,0,欧洲,Gibraltar,CIB,2,2020-07-10 00:09:29,0,0,178,0,1,172.0,0,0.55,157.0,4370744.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:29,yehao,10,直布罗陀,,True,0.0,https://file1.dxycdn.com/2020/0315/482/3402160529987745496-135.json,0,
,,215,169.0,0,非洲,Eritrea,ERI,2,2020-07-10 00:09:30,39,0,176,0,0,175.0,0,0.00,175.0,4370854.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",985003,2020-07-10 00:09:30,yehao,10,厄立特里亚,,True,0.0,https://file1.dxycdn.com/2020/0322/928/3403423203128282836-135.json,0,
,,184,173.0,0,北美洲,Guadeloupe,GLP,2,2020-07-10 00:09:30,0,0,168,0,16,140.0,0,8.69,12.0,4370772.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",0,2020-07-10 00:09:30,yehao,10,瓜德罗普岛,,True,0.0,https://file1.dxycdn.com/2020/0317/354/3402535547204842407-135.json,0,
,,3197,100.0,0,亚洲,Thailand,THA,2,2020-07-10 00:09:29,2973,0,166,0,58,100.0,0,1.81,113.0,4370249.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",952010,2020-07-10 00:09:29,yehao,2,泰国,,True,0.0,https://file1.dxycdn.com/2020/0315/926/3402160512808052473-135.json,0,
,,1205,126.0,0,非洲,Tunisia,TUN,2,2020-07-10 00:09:29,1002,0,153,0,50,107.0,0,4.14,51.0,4370441.0,"{'currentConfirmedIncr': 0, 'confirmedIncr': 0, 'curedIncr': 0, 'deadIncr': 0}",981006,2020-07-10 00:09:29,yehao,10,突尼斯,,True,0.0,https://file1.dxycdn.com/2020/0315/984/3402160538577857284-135.json,0,
